MagicalEnergy,MagicalExperience,WizardFamily,Type
17,32,0,Muggle
9,35,0,Muggle
24,40,0,Muggle
1,22,0,Muggle
24,12,0,Muggle
32,29,0,Muggle
35,9,0,Muggle
30,40,0,Muggle
13,19,0,Muggle
0,5,0,Muggle
15,30,0,Muggle
2,18,0,Muggle
34,2,0,Muggle
40,9,0,Muggle
5,9,0,Muggle
24,20,0,Muggle
12,1,0,Muggle
33,38,0,Muggle
7,29,0,Muggle
20,27,0,Muggle
33,17,0,Muggle
3,13,0,Muggle
24,18,0,Muggle
14,39,0,Muggle
3,35,0,Muggle
11,40,0,Muggle
31,11,0,Muggle
31,19,0,Muggle
27,33,0,Muggle
12,35,0,Muggle
30,20,0,Muggle
13,18,0,Muggle
19,40,0,Muggle
17,40,0,Muggle
28,34,0,Muggle
5,7,0,Muggle
31,21,0,Muggle
28,37,0,Muggle
1,17,0,Muggle
22,7,0,Muggle
18,1,0,Muggle
30,19,0,Muggle
4,4,0,Muggle
18,29,0,Muggle
33,17,0,Muggle
9,22,0,Muggle
24,1,0,Muggle
1,36,0,Muggle
10,31,0,Muggle
30,0,0,Muggle
14,38,0,Muggle
8,0,0,Muggle
22,30,0,Muggle
18,38,0,Muggle
8,7,0,Muggle
34,2,0,Muggle
20,11,0,Muggle
8,33,0,Muggle
27,24,0,Muggle
6,35,0,Muggle
15,6,0,Muggle
15,14,0,Muggle
32,20,0,Muggle
3,24,0,Muggle
3,37,0,Muggle
38,36,0,Muggle
39,15,0,Muggle
16,0,0,Muggle
36,36,0,Muggle
38,13,0,Muggle
28,33,0,Muggle
35,1,0,Muggle
37,30,0,Muggle
38,18,0,Muggle
36,18,0,Muggle
34,22,0,Muggle
6,29,0,Muggle
26,16,0,Muggle
27,1,0,Muggle
21,10,0,Muggle
13,13,0,Muggle
6,40,0,Muggle
36,28,0,Muggle
21,18,0,Muggle
4,27,0,Muggle
1,0,0,Muggle
26,4,0,Muggle
20,33,0,Muggle
37,13,0,Muggle
14,18,0,Muggle
20,23,0,Muggle
9,39,0,Muggle
22,16,0,Muggle
38,1,0,Muggle
4,30,0,Muggle
0,16,0,Muggle
12,7,0,Muggle
20,16,0,Muggle
25,37,0,Muggle
20,25,0,Muggle
17,39,0,Muggle
36,39,0,Muggle
31,6,0,Muggle
35,23,0,Muggle
16,29,0,Muggle
34,25,0,Muggle
10,29,0,Muggle
20,34,0,Muggle
25,1,0,Muggle
3,3,0,Muggle
33,4,0,Muggle
17,1,0,Muggle
39,30,0,Muggle
34,26,0,Muggle
40,23,0,Muggle
28,3,0,Muggle
28,27,0,Muggle
37,4,0,Muggle
20,26,0,Muggle
12,4,0,Muggle
40,4,0,Muggle
16,8,0,Muggle
8,26,0,Muggle
40,3,0,Muggle
0,23,0,Muggle
1,26,0,Muggle
28,0,0,Muggle
32,31,0,Muggle
9,15,0,Muggle
39,22,0,Muggle
20,27,0,Muggle
27,19,0,Muggle
10,16,0,Muggle
33,35,0,Muggle
7,7,0,Muggle
21,17,0,Muggle
7,12,0,Muggle
14,8,0,Muggle
16,36,0,Muggle
22,29,0,Muggle
23,27,0,Muggle
18,17,0,Muggle
4,19,0,Muggle
31,35,0,Muggle
0,18,0,Muggle
22,4,0,Muggle
36,33,0,Muggle
7,16,0,Muggle
12,27,0,Muggle
7,35,0,Muggle
22,37,0,Muggle
0,29,0,Muggle
23,17,0,Muggle
34,5,0,Muggle
23,25,0,Muggle
16,14,0,Muggle
4,0,0,Muggle
19,16,0,Muggle
20,30,0,Muggle
39,1,0,Muggle
30,35,0,Muggle
35,34,0,Muggle
10,26,0,Muggle
14,2,0,Muggle
18,19,0,Muggle
6,7,0,Muggle
27,28,0,Muggle
4,7,0,Muggle
4,40,0,Muggle
29,26,0,Muggle
31,25,0,Muggle
7,38,0,Muggle
9,9,0,Muggle
37,29,0,Muggle
31,32,0,Muggle
27,35,0,Muggle
16,19,0,Muggle
30,3,0,Muggle
7,22,0,Muggle
39,28,0,Muggle
24,31,0,Muggle
8,36,0,Muggle
1,36,0,Muggle
14,25,0,Muggle
2,4,0,Muggle
35,23,0,Muggle
3,1,0,Muggle
13,14,0,Muggle
40,39,0,Muggle
40,7,0,Muggle
24,36,0,Muggle
9,36,0,Muggle
20,13,0,Muggle
35,4,0,Muggle
11,8,0,Muggle
26,21,0,Muggle
39,29,0,Muggle
1,32,0,Muggle
12,37,0,Muggle
31,36,0,Muggle
30,37,0,Muggle
15,6,0,Muggle
31,2,0,Muggle
31,39,0,Muggle
33,31,0,Muggle
10,35,0,Muggle
9,40,0,Muggle
14,18,0,Muggle
16,30,0,Muggle
39,29,0,Muggle
17,36,0,Muggle
8,24,0,Muggle
24,12,0,Muggle
39,11,0,Muggle
13,8,0,Muggle
24,39,0,Muggle
21,8,0,Muggle
29,26,0,Muggle
19,40,0,Muggle
20,30,0,Muggle
31,5,0,Muggle
20,28,0,Muggle
34,29,0,Muggle
31,37,0,Muggle
29,10,0,Muggle
38,5,0,Muggle
11,38,0,Muggle
40,40,0,Muggle
17,30,0,Muggle
20,34,0,Muggle
12,11,0,Muggle
20,5,0,Muggle
7,25,0,Muggle
39,36,0,Muggle
6,31,0,Muggle
22,3,0,Muggle
31,39,0,Muggle
10,2,0,Muggle
21,1,0,Muggle
21,19,0,Muggle
24,18,0,Muggle
21,38,0,Muggle
27,11,0,Muggle
28,35,0,Muggle
12,27,0,Muggle
17,8,0,Muggle
1,10,0,Muggle
28,29,0,Muggle
20,1,0,Muggle
14,37,0,Muggle
26,37,0,Muggle
30,32,0,Muggle
14,6,0,Muggle
22,20,0,Muggle
23,11,0,Muggle
12,20,0,Muggle
21,22,0,Muggle
36,5,0,Muggle
32,13,0,Muggle
2,31,0,Muggle
18,12,0,Muggle
22,26,0,Muggle
28,10,0,Muggle
29,31,0,Muggle
38,2,0,Muggle
24,1,0,Muggle
36,29,0,Muggle
7,1,0,Muggle
15,38,0,Muggle
7,28,0,Muggle
0,21,0,Muggle
4,24,0,Muggle
2,18,0,Muggle
0,15,0,Muggle
3,16,0,Muggle
39,26,0,Muggle
34,18,0,Muggle
31,29,0,Muggle
33,13,0,Muggle
24,31,0,Muggle
9,22,0,Muggle
20,35,0,Muggle
38,9,0,Muggle
26,37,0,Muggle
26,28,0,Muggle
1,10,0,Muggle
40,37,0,Muggle
12,14,0,Muggle
8,31,0,Muggle
35,26,0,Muggle
21,37,0,Muggle
25,0,0,Muggle
11,40,0,Muggle
16,13,0,Muggle
13,2,0,Muggle
13,29,0,Muggle
33,30,0,Muggle
19,0,0,Muggle
10,13,0,Muggle
15,35,0,Muggle
30,35,0,Muggle
5,40,0,Muggle
18,14,0,Muggle
36,37,0,Muggle
3,24,0,Muggle
3,13,0,Muggle
19,23,0,Muggle
9,1,0,Muggle
23,33,0,Muggle
34,22,0,Muggle
25,7,0,Muggle
36,4,0,Muggle
37,28,0,Muggle
20,32,0,Muggle
39,19,0,Muggle
38,15,0,Muggle
20,36,0,Muggle
9,36,0,Muggle
37,40,0,Muggle
3,23,0,Muggle
19,28,0,Muggle
16,34,0,Muggle
6,8,0,Muggle
3,21,0,Muggle
28,19,0,Muggle
13,39,0,Muggle
2,3,0,Muggle
23,35,0,Muggle
36,11,0,Muggle
15,22,0,Muggle
3,38,0,Muggle
23,7,0,Muggle
33,9,0,Muggle
29,22,0,Muggle
17,28,0,Muggle
18,31,0,Muggle
30,13,0,Muggle
18,15,0,Muggle
18,38,0,Muggle
21,16,0,Muggle
23,19,0,Muggle
11,11,0,Muggle
29,8,0,Muggle
37,7,0,Muggle
30,40,0,Muggle
35,36,0,Muggle
18,20,0,Muggle
35,31,0,Muggle
29,36,0,Muggle
32,17,0,Muggle
17,28,0,Muggle
27,6,0,Muggle
10,39,0,Muggle
32,36,0,Muggle
16,5,0,Muggle
5,19,0,Muggle
3,8,0,Muggle
19,8,0,Muggle
26,7,0,Muggle
14,16,0,Muggle
5,23,0,Muggle
13,39,0,Muggle
10,22,0,Muggle
38,32,0,Muggle
8,21,0,Muggle
25,21,0,Muggle
15,26,0,Muggle
4,1,0,Muggle
9,30,0,Muggle
2,12,0,Muggle
12,1,0,Muggle
29,6,0,Muggle
5,10,0,Muggle
16,25,0,Muggle
18,20,0,Muggle
34,14,0,Muggle
25,15,0,Muggle
4,8,0,Muggle
28,20,0,Muggle
36,40,0,Muggle
19,5,0,Muggle
20,0,0,Muggle
9,30,0,Muggle
4,4,0,Muggle
35,36,0,Muggle
5,25,0,Muggle
25,0,0,Muggle
3,0,0,Muggle
38,28,0,Muggle
38,21,0,Muggle
34,37,0,Muggle
0,40,0,Muggle
23,18,0,Muggle
35,27,0,Muggle
5,4,0,Muggle
40,20,0,Muggle
30,21,0,Muggle
19,19,0,Muggle
23,11,0,Muggle
24,5,0,Muggle
35,28,0,Muggle
20,39,0,Muggle
29,34,0,Muggle
23,10,0,Muggle
29,32,0,Muggle
21,24,0,Muggle
27,13,0,Muggle
6,28,0,Muggle
34,12,0,Muggle
27,14,0,Muggle
13,7,0,Muggle
9,32,0,Muggle
15,10,0,Muggle
15,14,0,Muggle
30,20,0,Muggle
24,35,0,Muggle
12,5,0,Muggle
5,24,0,Muggle
8,0,0,Muggle
35,32,0,Muggle
19,38,0,Muggle
17,31,0,Muggle
20,1,0,Muggle
3,24,0,Muggle
32,39,0,Muggle
26,32,0,Muggle
6,37,0,Muggle
5,10,0,Muggle
14,18,0,Muggle
17,24,0,Muggle
31,27,0,Muggle
10,9,0,Muggle
19,30,0,Muggle
23,15,0,Muggle
14,17,0,Muggle
6,21,0,Muggle
20,34,0,Muggle
25,11,0,Muggle
13,27,0,Muggle
36,8,0,Muggle
20,29,0,Muggle
17,17,0,Muggle
4,23,0,Muggle
2,18,0,Muggle
22,13,0,Muggle
25,1,0,Muggle
36,10,0,Muggle
23,25,0,Muggle
18,7,0,Muggle
24,2,0,Muggle
20,14,0,Muggle
11,39,0,Muggle
40,12,0,Muggle
32,15,0,Muggle
3,21,0,Muggle
6,32,0,Muggle
21,1,0,Muggle
32,28,0,Muggle
16,33,0,Muggle
23,15,0,Muggle
33,13,0,Muggle
27,38,0,Muggle
40,4,0,Muggle
38,17,0,Muggle
21,25,0,Muggle
16,9,0,Muggle
33,5,0,Muggle
5,13,0,Muggle
5,1,0,Muggle
33,26,0,Muggle
0,8,0,Muggle
9,12,0,Muggle
20,20,0,Muggle
4,1,0,Muggle
1,2,0,Muggle
21,12,0,Muggle
1,20,0,Muggle
9,32,0,Muggle
33,19,0,Muggle
15,35,0,Muggle
38,17,0,Muggle
21,24,0,Muggle
11,37,0,Muggle
23,24,0,Muggle
39,37,0,Muggle
37,14,0,Muggle
9,16,0,Muggle
34,35,0,Muggle
31,28,0,Muggle
6,32,0,Muggle
20,31,0,Muggle
19,7,0,Muggle
25,12,0,Muggle
3,16,0,Muggle
21,20,0,Muggle
14,13,0,Muggle
39,24,0,Muggle
20,23,0,Muggle
14,32,0,Muggle
21,7,0,Muggle
27,27,0,Muggle
13,18,0,Muggle
26,10,0,Muggle
40,9,0,Muggle
39,0,0,Muggle
27,4,0,Muggle
25,15,0,Muggle
1,19,0,Muggle
24,19,0,Muggle
2,27,0,Muggle
7,4,0,Muggle
32,2,0,Muggle
34,29,0,Muggle
5,22,0,Muggle
38,33,0,Muggle
22,27,0,Muggle
24,0,0,Muggle
18,26,0,Muggle
4,33,0,Muggle
10,30,0,Muggle
11,31,0,Muggle
9,6,0,Muggle
7,37,0,Muggle
23,33,0,Muggle
27,3,0,Muggle
40,18,0,Muggle
35,21,0,Muggle
36,28,0,Muggle
20,33,0,Muggle
7,33,0,Muggle
8,2,0,Muggle
14,20,0,Muggle
39,37,0,Muggle
17,20,0,Muggle
19,16,0,Muggle
5,28,0,Muggle
11,32,0,Muggle
1,38,0,Muggle
6,25,0,Muggle
15,6,0,Muggle
2,8,0,Muggle
2,17,0,Muggle
26,0,0,Muggle
39,10,0,Muggle
37,21,0,Muggle
32,31,0,Muggle
27,9,0,Muggle
0,26,0,Muggle
7,11,0,Muggle
36,29,0,Muggle
31,9,0,Muggle
36,11,0,Muggle
3,37,0,Muggle
29,20,0,Muggle
5,26,0,Muggle
18,5,0,Muggle
31,37,0,Muggle
8,7,0,Muggle
11,36,0,Muggle
10,5,0,Muggle
15,33,0,Muggle
0,39,0,Muggle
20,21,0,Muggle
29,28,0,Muggle
12,8,0,Muggle
33,20,0,Muggle
3,31,0,Muggle
27,7,0,Muggle
37,9,0,Muggle
30,22,0,Muggle
26,19,0,Muggle
4,12,0,Muggle
24,21,0,Muggle
2,40,0,Muggle
32,14,0,Muggle
3,30,0,Muggle
24,31,0,Muggle
19,12,0,Muggle
33,24,0,Muggle
25,20,0,Muggle
4,3,0,Muggle
34,14,0,Muggle
27,20,0,Muggle
28,7,0,Muggle
8,30,0,Muggle
37,9,0,Muggle
5,20,0,Muggle
18,16,0,Muggle
10,4,0,Muggle
1,12,0,Muggle
8,20,0,Muggle
20,11,0,Muggle
23,24,0,Muggle
33,27,0,Muggle
21,1,0,Muggle
2,20,0,Muggle
11,40,0,Muggle
27,21,0,Muggle
29,1,0,Muggle
25,29,0,Muggle
20,0,0,Muggle
27,12,0,Muggle
25,2,0,Muggle
32,19,0,Muggle
20,4,0,Muggle
34,1,0,Muggle
33,25,0,Muggle
40,28,0,Muggle
17,17,0,Muggle
10,8,0,Muggle
22,21,0,Muggle
21,27,0,Muggle
16,11,0,Muggle
4,36,0,Muggle
10,17,0,Muggle
29,33,0,Muggle
14,2,0,Muggle
26,4,0,Muggle
34,22,0,Muggle
32,12,0,Muggle
19,23,0,Muggle
15,27,0,Muggle
33,16,0,Muggle
1,5,0,Muggle
34,26,0,Muggle
39,28,0,Muggle
27,11,0,Muggle
38,34,0,Muggle
5,4,0,Muggle
8,1,0,Muggle
19,10,0,Muggle
0,3,0,Muggle
7,21,0,Muggle
22,0,0,Muggle
2,15,0,Muggle
3,1,0,Muggle
24,40,0,Muggle
37,26,0,Muggle
14,11,0,Muggle
20,4,0,Muggle
34,4,0,Muggle
13,21,0,Muggle
35,12,0,Muggle
11,15,0,Muggle
16,25,0,Muggle
38,8,0,Muggle
8,31,0,Muggle
34,18,0,Muggle
12,35,0,Muggle
14,27,0,Muggle
17,14,0,Muggle
32,8,0,Muggle
5,15,0,Muggle
26,5,0,Muggle
22,7,0,Muggle
26,32,0,Muggle
33,31,0,Muggle
37,35,0,Muggle
13,35,0,Muggle
35,33,0,Muggle
7,1,0,Muggle
34,12,0,Muggle
18,9,0,Muggle
29,37,0,Muggle
13,6,0,Muggle
19,2,0,Muggle
24,26,0,Muggle
39,13,0,Muggle
23,29,0,Muggle
13,33,0,Muggle
25,22,0,Muggle
37,16,0,Muggle
22,14,0,Muggle
21,6,0,Muggle
18,2,0,Muggle
2,8,0,Muggle
18,2,0,Muggle
8,34,0,Muggle
27,39,0,Muggle
19,7,0,Muggle
6,25,0,Muggle
13,14,0,Muggle
8,4,0,Muggle
18,12,0,Muggle
13,14,0,Muggle
37,38,0,Muggle
35,11,0,Muggle
39,34,0,Muggle
16,7,0,Muggle
29,9,0,Muggle
8,33,0,Muggle
32,7,0,Muggle
24,21,0,Muggle
13,11,0,Muggle
10,21,0,Muggle
34,26,0,Muggle
40,17,0,Muggle
13,18,0,Muggle
29,4,0,Muggle
40,15,0,Muggle
3,40,0,Muggle
3,9,0,Muggle
27,18,0,Muggle
7,0,0,Muggle
1,21,0,Muggle
40,16,0,Muggle
21,34,0,Muggle
40,38,0,Muggle
15,8,0,Muggle
28,4,0,Muggle
29,8,0,Muggle
11,10,0,Muggle
34,13,0,Muggle
10,39,0,Muggle
20,23,0,Muggle
20,19,0,Muggle
4,32,0,Muggle
19,3,0,Muggle
36,15,0,Muggle
2,24,0,Muggle
32,0,0,Muggle
8,23,0,Muggle
8,2,0,Muggle
3,31,0,Muggle
34,33,0,Muggle
16,24,0,Muggle
33,2,0,Muggle
23,6,0,Muggle
31,34,0,Muggle
0,28,0,Muggle
7,39,0,Muggle
22,24,0,Muggle
39,27,0,Muggle
11,23,0,Muggle
11,4,0,Muggle
14,26,0,Muggle
40,9,0,Muggle
18,11,0,Muggle
25,17,0,Muggle
28,37,0,Muggle
21,7,0,Muggle
39,37,0,Muggle
20,29,0,Muggle
37,8,0,Muggle
19,24,0,Muggle
28,29,0,Muggle
3,1,0,Muggle
6,16,0,Muggle
27,6,0,Muggle
27,21,0,Muggle
3,9,0,Muggle
21,25,0,Muggle
11,12,0,Muggle
2,27,0,Muggle
21,35,0,Muggle
1,10,0,Muggle
23,8,0,Muggle
33,15,0,Muggle
26,16,0,Muggle
40,4,0,Muggle
0,4,0,Muggle
7,37,0,Muggle
22,30,0,Muggle
37,1,0,Muggle
5,26,0,Muggle
21,18,0,Muggle
24,24,0,Muggle
17,37,0,Muggle
16,12,0,Muggle
11,28,0,Muggle
5,18,0,Muggle
25,34,0,Muggle
26,24,0,Muggle
7,8,0,Muggle
18,34,0,Muggle
0,14,0,Muggle
28,21,0,Muggle
34,12,0,Muggle
39,29,0,Muggle
13,20,0,Muggle
34,24,0,Muggle
19,24,0,Muggle
12,39,0,Muggle
37,21,0,Muggle
7,40,0,Muggle
19,2,0,Muggle
32,8,0,Muggle
25,23,0,Muggle
38,31,0,Muggle
20,16,0,Muggle
40,40,0,Muggle
8,23,0,Muggle
23,7,0,Muggle
36,5,0,Muggle
40,8,0,Muggle
16,14,0,Muggle
23,23,0,Muggle
20,10,0,Muggle
38,30,0,Muggle
40,12,0,Muggle
38,29,0,Muggle
12,24,0,Muggle
10,11,0,Muggle
18,20,0,Muggle
10,23,0,Muggle
12,25,0,Muggle
0,11,0,Muggle
39,36,0,Muggle
18,20,0,Muggle
11,22,0,Muggle
7,0,0,Muggle
7,9,0,Muggle
11,34,0,Muggle
32,37,0,Muggle
25,27,0,Muggle
38,0,0,Muggle
27,7,0,Muggle
4,40,0,Muggle
7,22,0,Muggle
24,19,0,Muggle
26,31,0,Muggle
22,22,0,Muggle
29,6,0,Muggle
22,10,0,Muggle
19,7,0,Muggle
17,13,0,Muggle
17,13,0,Muggle
1,35,0,Muggle
3,40,0,Muggle
29,39,0,Muggle
32,26,0,Muggle
35,19,0,Muggle
17,37,0,Muggle
36,24,0,Muggle
18,28,0,Muggle
27,13,0,Muggle
39,27,0,Muggle
19,29,0,Muggle
32,14,0,Muggle
11,20,0,Muggle
14,11,0,Muggle
40,10,0,Muggle
38,38,0,Muggle
1,5,0,Muggle
28,2,0,Muggle
40,40,0,Muggle
9,14,0,Muggle
1,33,0,Muggle
10,3,0,Muggle
12,33,0,Muggle
9,37,0,Muggle
13,38,0,Muggle
17,40,0,Muggle
8,5,0,Muggle
38,21,0,Muggle
27,36,0,Muggle
2,31,0,Muggle
19,27,0,Muggle
5,25,0,Muggle
26,3,0,Muggle
1,9,0,Muggle
28,26,0,Muggle
37,19,0,Muggle
2,35,0,Muggle
15,4,0,Muggle
29,16,0,Muggle
39,31,0,Muggle
1,34,0,Muggle
16,22,0,Muggle
40,12,0,Muggle
11,0,0,Muggle
34,30,0,Muggle
0,18,0,Muggle
14,22,0,Muggle
25,33,0,Muggle
36,3,0,Muggle
20,33,0,Muggle
30,29,0,Muggle
24,9,0,Muggle
22,5,0,Muggle
23,11,0,Muggle
37,11,0,Muggle
27,17,0,Muggle
20,35,0,Muggle
17,34,0,Muggle
35,24,0,Muggle
34,40,0,Muggle
8,21,0,Muggle
37,29,0,Muggle
29,28,0,Muggle
33,6,0,Muggle
31,39,0,Muggle
2,2,0,Muggle
2,20,0,Muggle
27,19,0,Muggle
14,8,0,Muggle
40,40,0,Muggle
22,35,0,Muggle
39,13,0,Muggle
10,17,0,Muggle
31,32,0,Muggle
35,1,0,Muggle
32,36,0,Muggle
23,30,0,Muggle
38,21,0,Muggle
33,8,0,Muggle
27,19,0,Muggle
36,19,0,Muggle
6,0,0,Muggle
3,29,0,Muggle
36,18,0,Muggle
0,35,0,Muggle
0,13,0,Muggle
19,0,0,Muggle
18,4,0,Muggle
28,9,0,Muggle
9,8,0,Muggle
17,13,0,Muggle
27,38,0,Muggle
34,17,0,Muggle
30,24,0,Muggle
26,35,0,Muggle
10,30,0,Muggle
37,34,0,Muggle
4,26,0,Muggle
7,21,0,Muggle
33,10,0,Muggle
11,9,0,Muggle
37,7,0,Muggle
0,40,0,Muggle
30,27,0,Muggle
3,22,0,Muggle
4,5,0,Muggle
29,13,0,Muggle
23,23,0,Muggle
2,8,0,Muggle
10,39,0,Muggle
3,37,0,Muggle
25,24,0,Muggle
26,37,0,Muggle
26,29,0,Muggle
5,21,0,Muggle
14,1,0,Muggle
29,24,0,Muggle
36,23,0,Muggle
36,36,0,Muggle
36,2,0,Muggle
34,25,0,Muggle
22,29,0,Muggle
5,28,0,Muggle
3,6,0,Muggle
17,8,0,Muggle
8,29,0,Muggle
28,15,0,Muggle
12,39,0,Muggle
16,13,0,Muggle
31,25,0,Muggle
21,36,0,Muggle
3,9,0,Muggle
4,29,0,Muggle
36,21,0,Muggle
40,29,0,Muggle
12,31,0,Muggle
33,13,0,Muggle
21,22,0,Muggle
22,16,0,Muggle
2,35,0,Muggle
33,28,0,Muggle
31,23,0,Muggle
20,10,0,Muggle
20,40,0,Muggle
10,14,0,Muggle
38,21,0,Muggle
3,26,0,Muggle
0,33,0,Muggle
27,32,0,Muggle
23,20,0,Muggle
34,23,0,Muggle
12,19,0,Muggle
33,3,0,Muggle
10,36,0,Muggle
35,36,0,Muggle
16,32,0,Muggle
34,30,0,Muggle
17,33,0,Muggle
39,21,0,Muggle
21,29,0,Muggle
23,4,0,Muggle
18,40,0,Muggle
36,22,0,Muggle
38,12,0,Muggle
20,8,0,Muggle
7,13,0,Muggle
27,16,0,Muggle
4,34,0,Muggle
16,17,0,Muggle
36,11,0,Muggle
35,40,0,Muggle
18,15,0,Muggle
26,29,0,Muggle
33,12,0,Muggle
10,17,0,Muggle
11,11,0,Muggle
20,33,0,Muggle
10,32,0,Muggle
38,5,0,Muggle
27,17,0,Muggle
4,2,0,Muggle
16,5,0,Muggle
19,35,0,Muggle
40,21,0,Muggle
11,6,0,Muggle
5,29,0,Muggle
16,1,0,Muggle
18,31,0,Muggle
25,14,0,Muggle
31,21,0,Muggle
5,37,0,Muggle
35,7,0,Muggle
37,7,0,Muggle
10,38,0,Muggle
32,35,0,Muggle
23,19,0,Muggle
22,36,0,Muggle
14,7,0,Muggle
26,13,0,Muggle
10,19,0,Muggle
16,34,0,Muggle
13,24,0,Muggle
26,17,0,Muggle
17,20,0,Muggle
27,36,0,Muggle
3,30,0,Muggle
6,5,0,Muggle
34,19,0,Muggle
8,27,0,Muggle
7,40,0,Muggle
16,35,0,Muggle
16,39,0,Muggle
32,25,0,Muggle
31,12,0,Muggle
7,3,0,Muggle
18,33,0,Muggle
37,36,0,Muggle
2,33,0,Muggle
4,15,0,Muggle
12,22,0,Muggle
30,22,0,Muggle
15,14,0,Muggle
31,24,0,Muggle
21,28,0,Muggle
28,35,0,Muggle
21,14,0,Muggle
2,36,0,Muggle
9,34,0,Muggle
20,38,0,Muggle
15,36,0,Muggle
11,40,0,Muggle
1,27,0,Muggle
40,29,0,Muggle
23,6,0,Muggle
34,3,0,Muggle
29,6,0,Muggle
29,32,0,Muggle
34,17,0,Muggle
18,14,0,Muggle
7,34,0,Muggle
25,36,0,Muggle
39,4,0,Muggle
6,22,0,Muggle
29,9,0,Muggle
6,24,0,Muggle
2,21,0,Muggle
0,30,0,Muggle
35,22,0,Muggle
24,27,0,Muggle
36,14,0,Muggle
0,39,0,Muggle
14,6,0,Muggle
36,37,0,Muggle
12,39,0,Muggle
39,14,0,Muggle
7,4,0,Muggle
4,11,0,Muggle
8,12,0,Muggle
0,2,0,Muggle
35,18,0,Muggle
34,25,0,Muggle
1,29,0,Muggle
39,27,0,Muggle
22,14,0,Muggle
8,17,0,Muggle
33,6,0,Muggle
13,13,0,Muggle
3,23,0,Muggle
29,23,0,Muggle
30,10,0,Muggle
37,38,0,Muggle
10,39,0,Muggle
34,9,0,Muggle
7,32,0,Muggle
2,19,0,Muggle
13,38,0,Muggle
12,21,0,Muggle
31,34,0,Muggle
33,27,0,Muggle
18,35,0,Muggle
37,29,0,Muggle
15,5,0,Muggle
1,0,0,Muggle
39,3,0,Muggle
16,24,0,Muggle
33,38,0,Muggle
15,10,0,Muggle
37,37,0,Muggle
1,36,0,Muggle
1,11,0,Muggle
25,28,0,Muggle
12,33,0,Muggle
30,17,0,Muggle
33,8,0,Muggle
38,11,0,Muggle
2,8,0,Muggle
7,0,0,Muggle
22,6,0,Muggle
13,38,0,Muggle
26,33,0,Muggle
28,31,0,Muggle
38,27,0,Muggle
38,25,0,Muggle
0,35,0,Muggle
16,39,0,Muggle
40,13,0,Muggle
29,30,0,Muggle
12,15,0,Muggle
20,38,0,Muggle
18,10,0,Muggle
18,10,0,Muggle
24,37,0,Muggle
21,11,0,Muggle
30,8,0,Muggle
16,21,0,Muggle
22,37,0,Muggle
31,8,0,Muggle
9,2,0,Muggle
9,38,0,Muggle
35,34,0,Muggle
7,29,0,Muggle
19,25,0,Muggle
31,7,0,Muggle
13,31,0,Muggle
27,21,0,Muggle
23,7,0,Muggle
14,1,0,Muggle
21,13,0,Muggle
29,4,0,Muggle
3,12,0,Muggle
12,22,0,Muggle
22,12,0,Muggle
7,18,0,Muggle
17,23,0,Muggle
11,34,0,Muggle
30,13,0,Muggle
13,3,0,Muggle
33,25,0,Muggle
17,9,0,Muggle
33,37,0,Muggle
10,37,0,Muggle
40,33,0,Muggle
11,33,0,Muggle
14,18,0,Muggle
30,2,0,Muggle
28,35,0,Muggle
25,3,0,Muggle
17,25,0,Muggle
31,10,0,Muggle
21,2,0,Muggle
37,8,0,Muggle
16,1,0,Muggle
22,13,0,Muggle
23,2,0,Muggle
7,1,0,Muggle
40,21,0,Muggle
5,28,0,Muggle
4,32,0,Muggle
28,35,0,Muggle
27,9,0,Muggle
10,37,0,Muggle
0,20,0,Muggle
18,30,0,Muggle
8,34,0,Muggle
26,2,0,Muggle
33,18,0,Muggle
3,21,0,Muggle
35,19,0,Muggle
17,35,0,Muggle
14,18,0,Muggle
12,3,0,Muggle
18,31,0,Muggle
5,7,0,Muggle
11,25,0,Muggle
36,0,0,Muggle
16,25,0,Muggle
22,8,0,Muggle
25,34,0,Muggle
28,17,0,Muggle
32,18,0,Muggle
26,15,0,Muggle
24,27,0,Muggle
9,2,0,Muggle
22,17,0,Muggle
20,12,0,Muggle
20,26,0,Muggle
12,39,0,Muggle
36,38,0,Muggle
32,23,0,Muggle
23,28,0,Muggle
10,21,0,Muggle
16,25,0,Muggle
3,19,0,Muggle
24,23,0,Muggle
29,11,0,Muggle
8,17,0,Muggle
20,11,0,Muggle
19,37,0,Muggle
18,31,0,Muggle
18,22,0,Muggle
11,3,0,Muggle
36,11,0,Muggle
16,16,0,Muggle
36,20,0,Muggle
38,36,0,Muggle
27,28,0,Muggle
40,5,0,Muggle
34,27,0,Muggle
17,7,0,Muggle
13,30,0,Muggle
34,19,0,Muggle
40,15,0,Muggle
6,12,0,Muggle
40,14,0,Muggle
12,12,0,Muggle
17,1,0,Muggle
36,19,0,Muggle
12,27,0,Muggle
35,17,0,Muggle
30,6,0,Muggle
1,20,0,Muggle
15,40,0,Muggle
8,38,0,Muggle
8,8,0,Muggle
37,9,0,Muggle
10,30,0,Muggle
21,12,0,Muggle
32,4,0,Muggle
35,39,0,Muggle
22,37,0,Muggle
33,35,0,Muggle
8,1,0,Muggle
23,5,0,Muggle
7,12,0,Muggle
6,28,0,Muggle
35,13,0,Muggle
17,29,0,Muggle
2,24,0,Muggle
27,39,0,Muggle
5,34,0,Muggle
20,36,0,Muggle
27,6,0,Muggle
39,37,0,Muggle
